date_ymd,week,tray_id,recorded_by,typed_by,spp,cum_germ,sown_seeds,cum_germ_perc,comment
2023-04-12,3,M1-C5,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M1-D1-M2,GX,JD,MOFI,16,48,0.33,
2023-04-12,3,M1-D1-M2,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M1-D1-O5,GX,JD,OEBI,8,48,0.17,
2023-04-05,2,M1-D1-O5,GX,GX,CIAR,0,20,0.00,
2023-04-12,3,M1-D1-O5,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M2-D2-1,GX,JD,HEHE,1,100,0.01,
2023-04-12,3,M2-D2-1,GX,JD,RUHI,24,100,0.24,
2023-04-12,3,M2-D2-1,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M1-D3-A1,GX,JD,ANGE,41,400,0.10,
2023-04-12,3,M1-D3-A1,GX,JD,CIAR,5,20,0.25,
2023-04-12,3,M1-D3-M2,GX,JD,MOFI,120,400,0.30,
2023-04-12,3,M1-D3-M2,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M4-D2-1,GX,JD,RUHI,11,50,0.22,
2023-04-12,3,M4-D2-1,GX,JD,ANGE,6,50,0.12,
2023-04-12,3,M4-D2-1,GX,JD,HEHE,2,50,0.04,
2023-04-12,3,M4-D2-1,GX,JD,MOFI,3,50,0.06,
2023-04-12,3,M4-D2-1,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M1-D2-M3,GX,JD,MOFI,78,200,0.39,
2023-04-12,3,M1-D2-M3,GX,JD,CIAR,6,20,0.30,
2023-04-12,3,S08,GX,JD,-,0,,,
2023-04-12,3,M1-D1-R2,GX,JD,RUHI,8,48,,
2023-04-12,3,M1-D1-R2,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M1-D2-M2,GX,JD,MOFI,6,200,0.03,
2023-04-12,3,M1-D2-M2,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D1-O2,GX,JD,OEBI,7,48,0.15,
2023-04-12,3,M1-D1-O2,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M2-D3-2,GX,JD,MOFI,53,200,0.27,
2023-04-12,3,M2-D3-2,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M2-D3-2,GX,JD,HEHE,5,200,0.03,
2023-04-12,3,M1-D2-A2,GX,JD,ANGE,17,200,0.09,
2023-04-12,3,M1-D2-A2,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M1-D1-R4,GX,JD,RUHI,6,48,0.13,
2023-04-12,3,M1-D1-R4,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D1-M3,GX,JD,MOFI,0,48,0.00,
2023-04-12,3,M1-D1-M3,GX,JD,CIAR,0,20,0.00,
2023-04-13,3,M1-C1,GX,JD,CIAR,3,20,0.15,
2023-04-13,3,M1-D2-A5,GX,JD,ANGE,6,200,0.03,
2023-04-13,3,M1-D2-A5,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M1-D1-M1,GX,JD,MOFI,7,48,0.15,
2023-04-13,3,M1-D1-M1,GX,JD,CIAR,2,20,0.10,
2023-04-13,3,M2-D3-3,GX,JD,ANGE,37,200,0.19,
2023-04-13,3,M2-D3-3,GX,JD,OEBI,65,200,0.33,
2023-04-13,3,M2-D3-3,GX,JD,CIAR,6,20,0.30,
2023-04-13,3,M4-D1-1,GX,JD,RUHI,1,12,0.08,
2023-04-13,3,M4-D1-1,GX,JD,MOFI,1,12,0.08,
2023-04-13,3,M4-D1-1,GX,JD,ANGE,0,12,0.00,
2023-04-13,3,M4-D1-1,GX,JD,HEHE,0,12,0.00,
2023-04-13,3,M4-D1-1,GX,JD,CIAR,0,20,0.00,
2023-04-13,3,M1-D1-O1,GX,JD,OEBI,13,48,0.27,
2023-04-13,3,M1-D1-O1,GX,JD,CIAR,3,20,0.15,
2023-04-13,3,M1-D3-O1,GX,JD,OEBI,92,400,0.23,
2023-04-13,3,M1-D3-O1,GX,JD,CIAR,6,20,0.30,
2023-04-13,3,M1-D2-O1,GX,JD,OEBI,57,200,0.29,
2023-04-13,3,M1-D2-O1,GX,JD,CIAR,2,20,0.10,
2023-04-13,3,M1-D1-A1,GX,JD,ANGE,2,48,0.04,
2023-04-13,3,M1-D1-A1,GX,JD,CIAR,0,20,0.00,
2023-04-13,3,M4-D2-5,GX,JD,OEBI,8,50,0.16,
2023-04-13,3,M4-D2-5,GX,JD,MOFI,4,50,0.08,
2023-04-13,3,M4-D2-5,GX,JD,HEHE,1,50,0.02,
2023-04-13,3,M4-D2-5,GX,JD,RUHI,2,50,0.04,
2023-04-13,3,M4-D2-5,GX,JD,CIAR,0,20,0.00,
2023-04-13,3,S10,GX,JD,-,0,,,
2023-04-13,3,M1-D2-H4,GX,JD,HEHE,7,200,0.04,
2023-04-13,3,M1-D2-H4,GX,JD,CIAR,2,20,0.10,
2023-04-13,3,M1-C4,GX,JD,CIAR,4,20,0.20,
2023-04-13,3,M1-D3-R3,GX,JD,RUHI,59,400,0.15,
2023-04-13,3,M1-D3-R3,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M1-D2-A1,GX,JD,ANGE,5,200,0.03,
2023-04-13,3,M1-D2-A1,GX,JD,CIAR,0,20,0.00,
2023-04-13,3,S05,GX,JD,-,0,,,
2023-04-13,3,M2-D1-1,GX,JD,OEBI,1,24,0.04,
2023-04-13,3,M2-D1-1,GX,JD,CIAR,0,20,0.00,
2023-04-13,3,S02,GX,JD,-,0,,,
2023-04-13,3,M4-D1-5,GX,JD,RUHI,2,12,0.17,
2023-04-13,3,M4-D1-5,GX,JD,MOFI,1,12,0.08,
2023-04-13,3,M4-D1-5,GX,JD,OEBI,2,12,0.17,
2023-04-13,3,M4-D1-5,GX,JD,HEHE,0,12,0.00,Number not specified on count sheet
2023-04-13,3,M4-D1-5,GX,JD,CIAR,3,20,0.15,
2023-04-13,3,M1-D3-R2,GX,JD,RUHI,65,400,0.16,
2023-04-13,3,M1-D3-R2,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M1-D2-M4,GX,JD,MOFI,23,200,0.12,
2023-04-13,3,M1-D2-M4,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M2-D2-3,GX,JD,OEBI,37,100,0.37,
2023-04-13,3,M2-D2-3,GX,JD,ANGE,11,100,0.11,
2023-04-13,3,M2-D2-3,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M1-D2-H5,GX,JD,HEHE,19,200,0.10,
2023-04-13,3,M1-D2-H5,GX,JD,CIAR,3,20,0.15,
2023-04-13,3,M4-D3-1,GX,JD,HEHE,5,100,0.05,
2023-04-13,3,M4-D3-1,GX,JD,MOFI,30,100,0.3,
2023-04-13,3,M4-D3-1,GX,JD,RUHI,17,100,0.17,
2023-04-13,3,M4-D3-1,GX,JD,ANGE,2,100,0.02,
2023-04-13,3,M4-D3-1,GX,JD,CIAR,4,20,0.20,
2023-04-13,3,M4-D1-3,GX,JD,ANGE,1,12,0.08,
2023-04-13,3,M4-D1-3,GX,JD,OEBI,4,12,0.33,
2023-04-13,3,M4-D1-3,GX,JD,RUHI,2,12,0.17,
2023-04-13,3,M4-D1-3,GX,JD,MOFI,2,12,0.17,
2023-04-13,3,M4-D1-3,GX,JD,CIAR,0,20,0.00,
2023-04-13,3,S03,GX,JD,-,0,,,
2023-04-13,3,M2-D1-3,GX,JD,ANGE,1,24,0.04,
2023-04-13,3,M2-D1-3,GX,GX,HEHE,0,24,0.00,
2023-04-13,3,M2-D1-3,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M1-D2-O3,GX,JD,OEBI,17,200,0.09,
2023-04-13,3,M1-D2-O3,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M1-D3-O5,GX,JD,OEBI,146,400,0.37,
2023-04-13,3,M1-D3-O5,GX,JD,CIAR,0,20,0.00,
2023-04-13,3,M1-D3-M4,GX,JD,MOFI,114,400,0.29,
2023-04-13,3,M1-D3-M4,GX,JD,CIAR,6,20,0.30,
2023-04-13,3,M4-D3-4,GX,JD,ANGE,6,100,0.06,
2023-04-13,3,M4-D3-4,GX,JD,OEBI,31,100,0.31,
2023-04-13,3,M4-D3-4,GX,JD,RUHI,14,100,0.14,
2023-04-13,3,M4-D3-4,GX,JD,HEHE,8,100,0.08,
2023-04-13,3,M4-D3-4,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M2-D1-4,GX,JD,OEBI,4,24,0.17,
2023-04-13,3,M2-D1-4,GX,JD,MOFI,16,24,0.67,
2023-04-13,3,M2-D1-4,GX,JD,CIAR,3,20,0.15,
2023-04-13,3,S09,GX,JD,-,0,,,
2023-04-13,3,M4-D3-3,GX,JD,OEBI,38,100,0.38,
2023-04-13,3,M4-D3-3,GX,JD,ANGE,11,100,0.11,
2023-04-13,3,M4-D3-3,GX,JD,RUHI,14,100,0.14,
2023-04-13,3,M4-D3-3,GX,JD,MOFI,6,100,0.06,
2023-04-13,3,M4-D3-3,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M2-D2-2,GX,JD,OEBI,14,100,0.14,
2023-04-13,3,M2-D2-2,GX,JD,MOFI,15,100,0.15,
2023-04-13,3,M2-D2-2,GX,JD,CIAR,0,20,0.00,
2023-04-13,3,M1-D3-R1,GX,JD,RUHI,94,400,0.24,
2023-04-13,3,M1-D3-R1,GX,JD,CIAR,1,20,0.05,
2023-04-13,3,M1-D2-H2,GX,JD,HEHE,3,200,0.02,
2023-04-13,3,M1-D2-H2,GX,JD,CIAR,2,20,0.10,
2023-04-13,3,M1-D1-H1,GX,JD,HEHE,3,48,0.06,
2023-04-13,3,M1-D1-H1,GX,JD,CIAR,1,20,0.05,
2023-04-18,4,M4-D1-5,GX,GX,RUHI,3,12,0.25,
2023-04-18,4,M4-D1-5,GX,GX,MOFI,2,12,0.17,
2023-04-18,4,M4-D1-5,GX,GX,OEBI,5,12,0.42,
2023-04-18,4,M4-D1-5,GX,GX,HEHE,0,12,0.00,
2023-04-18,4,M1-D1-A3,GX,GX,ANGE,5,48,0.10,
2023-04-18,4,M1-D1-A3,GX,GX,CIAR,6,20,0.30,
2023-04-18,4,M1-C2,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M1-D2-H2,GX,GX,HEHE,7,200,0.04,
2023-04-18,4,M1-D2-H2,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M4-D2-1,GX,GX,ANGE,6,50,0.12,
2023-04-18,4,M4-D2-1,GX,GX,RUHI,10,50,0.20,
2023-04-18,4,M4-D2-1,GX,GX,MOFI,4,50,0.08,
2023-04-18,4,M4-D2-1,GX,GX,HEHE,1,50,0.02,
2023-04-18,4,M4-D2-1,GX,GX,CIAR,6,20,0.30,
2023-04-18,4,M1-D3-H5,GX,GX,HEHE,38,400,0.10,
2023-04-18,4,M1-D3-H5,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M1-D3-O4,GX,GX,OEBI,148,400,0.37,
2023-04-18,4,M1-D3-O4,GX,GX,CIAR,3,20,0.15,
2023-04-18,4,M1-D2-O2,GX,GX,OEBI,17,200,0.09,
2023-04-18,4,M1-D2-O2,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M1-D3-M1,GX,GX,MOFI,95,400,0.24,
2023-04-18,4,M1-D3-M1,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M1-D1-R5,GX,GX,RUHI,13,48,,
2023-04-18,4,M1-D1-R5,GX,GX,CIAR,5,20,0.25,
2023-04-18,4,M1-D3-O3,GX,GX,OEBI,94,400,0.24,
2023-04-18,4,M1-D3-O3,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M1-D3-A4,GX,GX,ANGE,29,400,0.07,
2023-04-18,4,M1-D3-A4,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M1-D2-M1,GX,GX,MOFI,62,200,0.31,
2023-04-18,4,M1-D2-M1,GX,GX,CIAR,0,20,0.00,
2023-04-18,4,M1-D1-M5,GX,GX,MOFI,16,48,0.33,
2023-04-18,4,M1-D1-M5,GX,GX,CIAR,3,20,0.15,
2023-04-18,4,M1-D3-O2,GX,GX,CIAR,6,20,0.30,
2023-04-18,4,M1-D2-R2,GX,GX,RUHI,21,200,0.11,
2023-04-18,4,M1-D2-R2,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M1-D3-H2,GX,GX,HEHE,16,400,0.04,
2023-04-18,4,M1-D3-H2,GX,GX,CIAR,3,20,0.15,
2023-04-18,4,S02,GX,GX,-,0,,,
2023-04-18,4,M2-D1-4,GX,GX,OEBI,5,24,0.21,
2023-04-18,4,M2-D1-4,GX,GX,MOFI,23,24,0.96,
2023-04-18,4,M2-D1-4,GX,GX,CIAR,4,20,0.20,
2023-04-18,4,M1-D1-O5,GX,GX,OEBI,12,48,0.25,
2023-04-18,4,M1-D1-O5,GX,GX,CIAR,0,20,0.00,
2023-04-18,4,M1-D1-A1,GX,GX,ANGE,2,48,0.04,
2023-04-18,4,M1-D1-A1,GX,GX,CIAR,0,20,0.00,
2023-04-18,4,M1-D2-A2,GX,GX,ANGE,17,200,0.09,
2023-04-18,4,M1-D2-A2,GX,GX,CIAR,4,20,0.20,
2023-04-18,4,M1-D2-O1,GX,GX,OEBI,60,200,0.30,
2023-04-18,4,M1-D2-O1,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M1-C3,GX,GX,CIAR,8,20,0.40,
2023-04-18,4,S09,GX,GX,-,0,,,
2023-04-18,4,M1-D2-R3,GX,GX,RUHI,18,200,0.09,
2023-04-18,4,M1-D2-R3,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M4-D3-5,GX,GX,RUHI,51,100,0.51,
2023-04-18,4,M4-D3-5,GX,GX,OEBI,44,100,0.44,
2023-04-18,4,M4-D3-5,GX,GX,HEHE,11,100,0.11,
2023-04-18,4,M4-D3-5,GX,GX,MOFI,3,100,0.03,
2023-04-18,4,M4-D3-5,GX,GX,CIAR,5,20,0.25,
2023-04-18,4,M1-D3-M5,GX,GX,MOFI,158,400,0.40,
2023-04-18,4,M1-D3-M5,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M2-D3-5,GX,GX,MOFI,64,200,0.32,
2023-04-18,4,M2-D3-5,GX,GX,RUHI,53,200,0.27,
2023-04-18,4,M2-D3-5,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M1-D2-A1,GX,GX,ANGE,7,200,0.04,
2023-04-18,4,M1-D2-A1,GX,GX,CIAR,4,20,0.20,
2023-04-18,4,M4-D1-3,GX,GX,ANGE,1,12,0.08,
2023-04-18,4,M4-D1-3,GX,GX,OEBI,4,12,0.33,
2023-04-18,4,M4-D1-3,GX,GX,MOFI,2,12,0.17,
2023-04-18,4,M4-D1-3,GX,GX,RUHI,2,12,0.17,
2023-04-18,4,M4-D1-3,GX,GX,CIAR,0,20,0.00,
2023-04-18,4,M1-C4,GX,GX,CIAR,4,20,0.20,
2023-04-18,4,M2-D2-1,GX,GX,RUHI,26,100,0.26,
2023-04-18,4,M2-D2-1,GX,GX,HEHE,1,100,0.01,
2023-04-18,4,M2-D2-1,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,S10,GX,GX,-,0,,,
2023-04-18,4,M1-D3-A5,GX,GX,ANGE,44,400,0.11,
2023-04-18,4,M1-D3-A5,GX,GX,CIAR,4,20,0.20,
2023-04-18,4,M1-D2-H3,GX,GX,HEHE,9,200,0.05,
2023-04-18,4,M1-D2-H3,GX,GX,CIAR,5,20,0.25,
2023-04-18,4,M1-D3-A2,GX,GX,ANGE,62,400,0.16,
2023-04-18,4,M1-D3-A2,GX,GX,CIAR,9,20,0.45,
2023-04-18,4,M4-D3-3,GX,GX,ANGE,13,100,0.13,
2023-04-18,4,M4-D3-3,GX,GX,RUHI,17,100,0.17,
2023-04-18,4,M4-D3-3,GX,GX,MOFI,6,100,0.06,
2023-04-18,4,M4-D3-3,GX,GX,OEBI,38,100,0.38,
2023-04-18,4,M4-D3-3,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M2-D2-2,GX,GX,OEBI,17,100,0.17,
2023-04-18,4,M2-D2-2,GX,GX,MOFI,16,100,0.16,
2023-04-18,4,M2-D2-2,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M4-D3-2,GX,GX,OEBI,20,100,0.2,
2023-04-18,4,M4-D3-2,GX,GX,MOFI,9,100,0.09,
2023-04-18,4,M4-D3-2,GX,GX,ANGE,9,100,0.09,
2023-04-18,4,M4-D3-2,GX,GX,HEHE,6,100,0.06,
2023-04-18,4,M4-D3-2,GX,GX,CIAR,4,20,0.20,
2023-04-18,4,M1-D1-M2,GX,GX,MOFI,16,48,0.33,
2023-04-18,4,M1-D1-M2,GX,GX,CIAR,3,20,0.15,
2023-04-18,4,M1-D3-A1,GX,GX,ANGE,44,400,0.11,
2023-04-18,4,M1-D3-A1,GX,GX,CIAR,6,20,0.30,
2023-04-18,4,S06,GX,GX,-,0,,,
2023-04-18,4,M1-D2-H1,GX,GX,HEHE,4,200,0.02,
2023-04-18,4,M1-D2-H1,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M4-D2-3,GX,GX,OEBI,11,50,0.22,
2023-04-18,4,M4-D2-3,GX,GX,MOFI,8,50,0.16,
2023-04-18,4,M4-D2-3,GX,GX,RUHI,5,50,0.10,
2023-04-18,4,M4-D2-3,GX,GX,ANGE,1,50,0.02,
2023-04-18,4,M4-D2-3,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M1-D1-H5,GX,GX,HEHE,0,48,0.00,
2023-04-18,4,M1-D1-H5,GX,GX,CIAR,0,20,0.00,
2023-04-18,4,M2-D2-4,GX,GX,MOFI,25,100,0.25,
2023-04-18,4,M2-D2-4,GX,GX,ANGE,4,100,0.04,
2023-04-18,4,M2-D2-4,GX,GX,CIAR,3,20,0.15,
2023-04-18,4,M1-C5,GX,GX,CIAR,3,20,0.15,
2023-04-18,4,M1-D1-R3,GX,GX,RUHI,10,48,,
2023-04-18,4,M1-D1-R3,GX,GX,CIAR,0,20,0.00,
2023-04-18,4,M1-D1-R1,GX,GX,CIAR,2,20,0.10,
2023-04-12,3,M1-D3-M3,GX,GX,MOFI,120,400,0.30,
2023-04-12,3,M1-D3-M3,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M1-D3-M3,GX,GX,MOFI,164,400,0.41,
2023-04-18,4,M1-D3-M3,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M4-D1-2,GX,GX,MOFI,1,12,0.08,
2023-04-18,4,M4-D1-2,GX,GX,OEBI,2,12,0.17,
2023-04-18,4,M4-D1-2,GX,GX,ANGE,0,12,0.00,
2023-04-18,4,M4-D1-2,GX,GX,HEHE,0,12,0.00,
2023-04-18,4,M4-D1-2,GX,GX,CIAR,0,20,0.00,
2023-04-18,4,M2-D2-5,GX,GX,ANGE,10,100,0.1,
2023-04-18,4,M2-D2-5,GX,GX,RUHI,14,100,0.14,
2023-04-18,4,M2-D2-5,GX,GX,CIAR,6,20,0.30,
2023-04-18,4,S04,GX,GX,-,0,,,
2023-04-18,4,M2-D2-3,GX,GX,OEBI,37,100,0.37,
2023-04-18,4,M2-D2-3,GX,GX,ANGE,12,100,0.12,
2023-04-18,4,M2-D2-3,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,S08,GX,GX,-,0,,,
2023-04-18,4,M1-D1-H3,GX,GX,HEHE,0,48,0.00,
2023-04-18,4,M1-D1-H3,GX,GX,CIAR,2,20,0.10,
2023-04-18,4,M1-D3-R3,GX,GX,RUHI,60,400,0.15,
2023-04-18,4,M1-D3-R3,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,S07,GX,GX,-,0,,,
2023-04-19,4,M1-D2-A3,JD,GX,ANGE,19,200,0.10,
2023-04-19,4,M1-D2-A3,JD,GX,CIAR,8,20,0.40,
2023-04-19,4,M1-D3-H4,JD,GX,HEHE,13,400,0.03,
2023-04-19,4,M1-D3-H4,JD,GX,CIAR,3,20,0.15,
2023-04-19,4,M1-D2-O3,JD,GX,OEBI,64,200,0.32,
2023-04-19,4,M1-D2-O3,JD,GX,CIAR,1,20,0.05,
2023-04-12,3,M1-D3-H1,GX,GX,HEHE,25,400,0.06,
2023-04-19,4,M1-D3-H1,JD,GX,HEHE,35,400,0.09,
2023-04-19,4,M1-D3-H1,JD,GX,CIAR,9,20,0.45,
2023-04-19,4,M1-D2-H5,JD,GX,HEHE,21,200,0.11,
2023-04-19,4,M1-D2-H5,JD,GX,CIAR,4,20,0.20,
2023-04-19,4,M1-D1-O4,JD,GX,OEBI,11,48,0.23,
2023-04-19,4,M1-D1-O4,JD,GX,CIAR,1,20,0.05,
2023-04-19,4,M1-D1-H1,JD,GX,HEHE,7,48,0.15,
2023-04-19,4,M1-D1-H1,JD,GX,CIAR,2,20,0.10,
2023-04-19,4,M1-D2-O5,JD,GX,OEBI,70,200,0.35,
2023-04-19,4,M1-D2-O5,JD,GX,CIAR,2,20,0.10,
2023-04-19,4,M1-D1-O3,JD,GX,OEBI,26,48,0.54,
2023-04-19,4,M1-D1-O3,JD,GX,CIAR,8,20,0.40,
2023-04-19,4,M1-D1-R1,JD,GX,RUHI,7,48,,
2023-04-19,4,M1-D1-M4,JD,GX,MOFI,10,48,0.21,
2023-04-19,4,M1-D1-M4,JD,GX,CIAR,5,20,0.25,
2023-04-19,4,M2-D3-1,JD,GX,ANGE,9,200,0.05,
2023-04-19,4,M2-D3-1,JD,GX,RUHI,14,200,0.07,
2023-04-19,4,M2-D3-1,JD,GX,CIAR,3,20,0.15,
2023-04-19,4,M4-D3-4,JD,GX,HEHE,6,100,0.06,
2023-04-19,4,M4-D3-4,JD,GX,ANGE,9,100,0.09,
2023-04-19,4,M4-D3-4,JD,GX,OEBI,41,100,0.41,
2023-04-19,4,M4-D3-4,JD,GX,RUHI,21,100,0.21,
2023-04-19,4,M4-D3-4,JD,GX,CIAR,3,20,0.15,
2023-04-19,4,M1-D2-A4,JD,GX,ANGE,18,200,0.09,
2023-04-19,4,M1-D2-A4,JD,GX,CIAR,8,20,0.40,
2023-04-19,4,S05,JD,GX,-,0,,,
2023-04-19,4,M2-D1-1,JD,GX,OEBI,2,24,0.08,
2023-04-19,4,M2-D1-1,JD,GX,HEHE,0,24,0.00,
2023-04-19,4,M2-D1-1,JD,GX,CIAR,0,20,0.00,
2023-04-19,4,M1-D1-A2,JD,GX,ANGE,3,48,0.06,
2023-04-19,4,M1-D1-A2,JD,GX,CIAR,3,20,0.15,
2023-04-19,4,M1-D3-M4,JD,GX,MOFI,127,400,0.32,
2023-04-19,4,M1-D3-M4,JD,GX,CIAR,8,20,0.40,
2023-04-19,4,M1-D3-R2,JD,GX,RUHI,69,400,0.17,
2023-04-19,4,M1-D3-R2,JD,GX,CIAR,7,20,0.35,
2023-04-19,4,M2-D1-5,JD,GX,HEHE,2,24,0.08,
2023-04-19,4,M2-D1-5,JD,GX,MOFI,5,24,0.21,
2023-04-19,4,M2-D1-5,JD,GX,CIAR,3,20,0.15,
2023-04-19,4,M1-D1-A4,JD,GX,ANGE,4,48,0.08,
2023-04-19,4,M1-D1-A4,JD,GX,CIAR,2,20,0.10,
2023-04-19,4,M1-D1-R2,JD,GX,RUHI,11,48,,
2023-04-19,4,M1-D1-R2,JD,GX,CIAR,5,20,0.25,
2023-04-19,4,M1-D1-H2,JD,GX,HEHE,1,48,0.02,
2023-04-19,4,M1-D1-H2,JD,GX,CIAR,2,20,0.10,
2023-04-19,4,M1-D3-H3,JD,GX,HEHE,44,400,0.11,
2023-04-19,4,M1-D3-H3,JD,GX,CIAR,6,20,0.30,
2023-04-19,4,M2-D3-4,JD,GX,OEBI,57,200,0.29,
2023-04-19,4,M2-D3-4,JD,GX,HEHE,5,200,0.03,
2023-04-19,4,M2-D3-4,JD,GX,CIAR,1,20,0.05,
2023-04-19,4,M4-D2-2,JD,GX,OEBI,24,50,0.48,
2023-04-19,4,M4-D2-2,JD,GX,ANGE,3,50,0.06,
2023-04-19,4,M4-D2-2,JD,GX,MOFI,5,50,0.10,
2023-04-19,4,M4-D2-2,JD,GX,HEHE,0,50,0.00,
2023-04-19,4,M4-D2-2,JD,GX,CIAR,0,20,0.00,
2023-04-19,4,M1-D2-O4,JD,GX,OEBI,74,200,0.37,
2023-04-19,4,M1-D2-O4,JD,GX,CIAR,2,20,0.10,
2023-04-19,4,M4-D2-4,JD,GX,OEBI,13,50,0.26,
2023-04-19,4,M4-D2-4,JD,GX,ANGE,3,50,0.06,
2023-04-19,4,M4-D2-4,JD,GX,HEHE,2,50,0.04,
2023-04-19,4,M4-D2-4,JD,GX,RUHI,10,50,0.20,
2023-04-19,4,M4-D2-4,JD,GX,CIAR,3,20,0.15,
2023-04-19,4,M1-D2-M5,JD,GX,MOFI,45,200,0.23,
2023-04-19,4,M1-D2-M5,JD,GX,CIAR,1,20,0.05,
2023-04-19,4,M1-D2-M4,JD,GX,MOFI ,25,200,0.13,
2023-04-19,4,M1-D2-M4,JD,GX,CIAR,1,20,0.05,
2023-04-19,4,M1-D3-A3,JD,GX,ANGE,59,400,0.15,
2023-04-19,4,M1-D3-A3,JD,GX,CIAR,3,20,0.15,
2023-04-19,4,S03,JD,GX,-,0,,,
2023-04-19,4,M4-D3-1,JD,GX,MOFI,31,100,0.31,
2023-04-19,4,M4-D3-1,JD,GX,ANGE,2,100,0.02,
2023-04-19,4,M4-D3-1,JD,GX,RUHI,17,100,0.17,
2023-04-19,4,M4-D3-1,JD,GX,HEHE,5,100,0.05,
2023-04-19,4,M4-D3-1,JD,GX,CIAR,4,20,0.20,
2023-04-19,4,M1-D1-O2,JD,GX,OEBI,10,48,0.21,
2023-04-19,4,M1-D1-O2,JD,GX,CIAR,1,20,0.05,
2023-04-19,4,M1-C1,JD,GX,CIAR,3,20,0.15,
2023-04-19,4,M1-D1-M3,JD,GX,MOFI,0,48,0.00,
2023-04-19,4,M1-D1-M3,JD,GX,CIAR,2,20,0.10,
2023-04-19,4,M1-D2-H4,JD,GX,HEHE,7,200,0.04,
2023-04-19,4,M1-D2-H4,JD,GX,CIAR,4,20,0.20,
2023-04-19,4,M1-D3-M2,JD,GX,MOFI,124,400,0.31,
2023-04-19,4,M1-D3-M2,JD,GX,CIAR,8,20,0.40,
2023-04-19,4,M1-D2-R1,JD,GX,RUHI,50,200,0.25,
2023-04-19,4,M1-D2-R1,JD,GX,CIAR,5,20,0.25,
2023-04-19,4,M1-D3-R4,GX,GX,RUHI,55,400,0.14,
2023-04-19,4,M1-D3-R4,GX,GX,CIAR,0,20,0.00,
2023-04-19,4,M1-D3-R1,JD,GX,RUHI,108,400,0.27,
2023-04-19,4,M1-D3-R1,JD,GX,CIAR,1,20,0.05,
2023-04-19,4,M4-D1-4,GX,GX,ANGE,1,12,0.08,
2023-04-19,4,M4-D1-4,GX,GX,OEBI,2,12,0.17,
2023-04-19,4,M4-D1-4,GX,GX,HEHE,0,12,0.00,
2023-04-19,4,M4-D1-4,GX,GX,RUHI,4,12,0.33,
2023-04-19,4,M4-D1-4,GX,GX,CIAR,2,20,0.10,
2023-04-19,4,M1-D2-R5,JD,GX,RUHI,37,200,0.19,
2023-04-19,4,M1-D2-R5,JD,GX,CIAR,2,20,0.10,
2023-04-19,4,M1-D3-R5,GX,GX,RUHI,64,400,0.16,
2023-04-19,4,M1-D3-R5,GX,GX,CIAR,6,20,0.30,
2023-04-12,3,M1-D1-A5,GX,GX,CIAR,4,20,0.20,
2023-04-19,4,M1-D1-A5,GX,GX,ANGE,8,48,0.17,
2023-04-19,4,M1-D1-A5,GX,GX,CIAR,5,20,0.25,
2023-04-19,4,M1-D3-O5,GX,GX,OEBI,190,400,0.48,
2023-04-19,4,M1-D3-O5,GX,GX,CIAR,1,20,0.05,
